SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
51.76,2.993,13.5,14.09,nan,nan,0.225,4.18,8.34,3.26,1.21,0.44,223,536,26,292,293,16,411,150,27,11.2,20,112,101,4,17,38,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.13,2.495,15.82,12.37,nan,nan,0.188,5.29,9.4,3.1,0.84,0.36,20,36,36,303,552,32,327,150,30,9.6,23,17,115,9,23,40,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
51.6,3.095,13.37,14.18,nan,nan,0.239,4.27,8.46,3.18,1.16,0.447,117,181,28,331,273,12,445,153,27,10.1,21,190,96,3,14,34,0.1,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.11,3.1,13.84,14.16,nan,nan,0.227,4.47,9.54,3.17,0.94,0.442,12,8,33,322,522,34,313,153,30,10.4,20,17,112,9,18,38,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.56,2.785,14.74,13.12,nan,nan,0.203,5.11,8.86,3.15,1.05,0.422,18,16,38,370,529,30,314,157,35,9.2,21,44,125,6,20,48,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.59,2.203,16.99,10.77,nan,nan,0.166,5.22,9.84,3.12,0.81,0.296,18,14,36,355,555,38,310,158,33,9.2,19,40,123,9,18,39,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.53,2.453,16.62,12.47,nan,nan,0.186,6.62,8.86,3.16,0.78,0.32,32,79,40,379,270,21,238,159,40,8.7,21,160,111,5,15,33,1,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.37,2.636,15.08,12.74,nan,nan,0.197,5.52,8.87,3.14,1.06,0.39,17,16,37,371,578,36,319,162,35,10.4,21,32,127,8,22,48,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.22,2.676,15.76,12.51,nan,nan,0.19,5.06,8.82,3.29,1.07,0.397,17,22,35,384,584,39,308,163,34,9.8,21,22,132,10,18,47,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.71,2.983,14.39,13.64,nan,nan,0.208,4.64,8.64,3.21,1.13,0.454,17,14,36,385,591,31,326,167,35,10.8,22,22,132,7,26,48,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.85,2.23,16.72,11.06,nan,nan,0.159,5.43,9.31,3.01,0.93,0.286,26,16,37,378,613,41,307,179,37,11.8,21,46,132,8,21,57,4,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.56,2.218,16.78,11.43,nan,nan,0.17,5.77,10.59,2.82,0.41,0.254,27,60,34,337,489,30,339,179,32,12.6,20,42,121,10,16,47,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.82,1.897,17.59,10.49,nan,nan,0.166,6.12,10.2,2.95,0.52,0.243,27,38,33,335,509,38,337,179,33,12.2,21,73,122,8,22,42,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.72,1.706,15.09,11.9,nan,nan,0.203,6.39,10.54,2.86,0.35,0.239,10,11,31,348,824,63,345,182,34,11.7,23,12,128,10,24,58,5,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.08,2.945,14.91,13.08,nan,nan,0.196,5.24,8.68,3.24,1.16,0.468,21,7,36,398,660,37,316,186,39,11.3,21,52,132,8,22,51,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.84,2.492,15.75,12.3,nan,nan,0.184,5.77,9.32,3.07,0.92,0.354,18,13,32,345,647,27,359,186,34,11.7,23,31,124,9,21,51,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.8,2.192,15.9,11.79,nan,nan,0.19,6.69,9.64,2.88,0.63,0.273,32,35,33,334,557,24,339,189,34,12.4,22,70,122,9,22,51,4,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.99,2.491,16.28,12.26,nan,nan,0.183,6.17,9.49,3,0.77,0.364,107,113,28,254,355,21,395,194,34,14,21,148,115,4,20,46,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.96,2.985,15.03,13.12,nan,nan,0.196,5.02,8.81,3.23,1.19,0.461,15,7,30,356,698,52,313,204,36,12.8,22,17,131,12,26,55,5,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.76,2.782,14.24,13.51,nan,nan,0.213,4.68,9.28,3.17,0.99,0.386,15,4,32,347,713,51,311,206,44,12.9,21,15,142,10,28,59,4,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
50.82,2.208,16.9,11.05,nan,nan,0.17,4.77,9.83,3.13,0.76,0.367,16,3,33,340,729,51,313,206,41,13.8,20,15,139,10,28,57,5,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.42,2.688,15.94,13.27,nan,nan,0.189,6.67,8.47,3.07,0.95,0.344,17,35,32,302,435,25,399,213,38,15.6,23,32,129,5,21,56,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.06,1.943,16.65,11.69,nan,nan,0.179,7.05,9.57,2.53,1.09,0.245,62,75,29,280,442,28,359,217,41,15.5,24,108,124,7,24,51,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.94,2.847,16.02,12.96,nan,nan,0.185,5.56,8.86,3.18,1.02,0.434,88,102,28,259,410,27,375,229,39,16.1,25,151,129,5,26,57,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
49.07,1.976,16.67,11.32,nan,nan,0.182,6.77,9.52,2,2.23,0.247,72,87,32,301,443,23,339,231,45,16.2,20,131,131,6,21,50,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.82,2.84,16.17,12.91,nan,nan,0.189,5.5,9.16,3.14,0.84,0.432,29,35,36,375,439,29,298,244,49,17,23,94,136,5,24,59,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.87,2.266,15.72,11.97,nan,nan,0.185,7.09,9.41,2.23,1.98,0.27,16,15,37,403,540,32,312,246,54,16.5,22,77,142,5,25,57,4,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.79,2.794,16.21,12.79,nan,nan,0.19,5.67,9.21,3.14,0.77,0.426,16,15,38,427,457,29,259,248,51,17.5,20,82,142,5,24,53,3,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
48.93,2.586,16.25,12.39,nan,nan,0.178,6.07,9.24,3.01,0.97,0.371,65,94,31,287,463,30,348,248,43,17.7,23,131,132,4,29,56,2,nan,Imnaha,Undifferentiated,47,WolffGRData,1,1
53.05,1.901,13.94,nan,11.81,nan,0.21,4.94,8.93,2.8,0.95,0.269,10,43,39,324,430,27,310,147,31,11.4,nan,31,109,2,24,42,2,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.05,1.901,13.94,nan,11.81,nan,0.21,4.94,8.93,2.8,0.95,0.269,10,43,39,324,430,27,310,147,31,11.4,nan,31,109,2,24,42,2,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.12,2.028,13.76,nan,11.69,nan,0.22,4.47,7.79,3.06,1.34,0.319,9,36,39,345,498,38,304,153,34,12.3,nan,27,118,6,13,37,5,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.12,2.028,13.76,nan,11.69,nan,0.22,4.47,7.79,3.06,1.34,0.319,9,36,39,345,498,38,304,153,34,12.3,nan,27,118,6,13,37,5,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.59,1.982,13.79,nan,11.65,nan,0.23,4.48,8.39,3.04,1.14,0.303,8,31,38,344,490,29,310,153,33,12.3,nan,24,118,3,15,33,5,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.59,1.982,13.79,nan,11.65,nan,0.23,4.48,8.39,3.04,1.14,0.303,8,31,38,344,490,29,310,153,33,12.3,nan,24,118,3,15,33,5,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
51.15,1.82,13.76,nan,8.22,3.89,0.22,5.07,8.95,2.65,0.72,0.26,13,36,35,326,375,21,321,154,33,12,nan,37,112,6,21,41,4,1,GrandeRonde,Undifferentiated,47,OWRD,3,
51.15,1.82,13.76,nan,8.22,3.89,0.22,5.07,8.95,2.65,0.72,0.26,13,36,35,326,375,21,321,154,33,12,nan,37,112,6,21,41,4,1,GrandeRonde,Undifferentiated,47,OWRD,3,
52.79,2.062,14.08,nan,11.45,nan,0.32,4.39,8.71,2.79,0.79,0.317,8,35,42,355,467,19,323,155,34,12.6,nan,24,127,4,12,30,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
52.79,2.062,14.08,nan,11.45,nan,0.32,4.39,8.71,2.79,0.79,0.317,8,35,42,355,467,19,323,155,34,12.6,nan,24,127,4,12,30,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.42,2.005,13.7,nan,11.96,nan,0.21,4.68,8.13,3.08,1.18,0.313,8,32,35,341,492,27,309,156,33,13.1,nan,26,113,5,28,41,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.42,2.005,13.7,nan,11.96,nan,0.21,4.68,8.13,3.08,1.18,0.313,8,32,35,341,492,27,309,156,33,13.1,nan,26,113,5,28,41,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
51.66,1.78,13.66,nan,8.86,3.24,0.21,4.91,8.75,2.69,1.01,0.28,14,39,35,300,495,25,328,161,32,12,nan,39,112,6,21,38,3,0.5,GrandeRonde,Undifferentiated,47,OWRD,3,
51.66,1.78,13.66,nan,8.86,3.24,0.21,4.91,8.75,2.69,1.01,0.28,14,39,35,300,495,25,328,161,32,12,nan,39,112,6,21,38,3,0.5,GrandeRonde,Undifferentiated,47,OWRD,3,
52.82,1.69,13.86,nan,7.32,4.13,0.2,4.7,7.88,3,1.34,0.31,13,43,34,259,556,36,308,167,34,11,nan,35,101,9,23,43,4,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
52.82,1.69,13.86,nan,7.32,4.13,0.2,4.7,7.88,3,1.34,0.31,13,43,34,259,556,36,308,167,34,11,nan,35,101,9,23,43,4,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
52.24,2.08,13.42,nan,7.57,5.15,0.19,4.09,7.47,3,1.29,0.35,7,25,36,345,475,37,326,172,34,13,nan,23,127,8,23,42,4,0.8,GrandeRonde,Undifferentiated,47,OWRD,3,
52.24,2.08,13.42,nan,7.57,5.15,0.19,4.09,7.47,3,1.29,0.35,7,25,36,345,475,37,326,172,34,13,nan,23,127,8,23,42,4,0.8,GrandeRonde,Undifferentiated,47,OWRD,3,
54.32,1.7,13.53,nan,8.16,3.47,0.2,4.17,7.67,2.93,1.51,0.28,9,25,31,280,570,40,313,172,32,12,nan,29,120,9,21,42,6,1.4,GrandeRonde,Undifferentiated,47,OWRD,3,
54.32,1.7,13.53,nan,8.16,3.47,0.2,4.17,7.67,2.93,1.51,0.28,9,25,31,280,570,40,313,172,32,12,nan,29,120,9,21,42,6,1.4,GrandeRonde,Undifferentiated,47,OWRD,3,
53.52,1.7,13.68,nan,7.44,4.05,0.18,4.51,7.78,2.99,1.35,0.31,14,48,31,301,578,39,304,176,36,13,nan,25,109,8,24,44,6,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
53.52,1.7,13.68,nan,7.44,4.05,0.18,4.51,7.78,2.99,1.35,0.31,14,48,31,301,578,39,304,176,36,13,nan,25,109,8,24,44,6,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
52.73,1.8,13.55,nan,6.97,5.26,0.19,4.47,7.75,3.03,1.35,0.37,11,40,31,252,617,37,307,177,36,12,nan,32,107,7,24,48,3,1.2,GrandeRonde,Undifferentiated,47,OWRD,3,
52.73,1.8,13.55,nan,6.97,5.26,0.19,4.47,7.75,3.03,1.35,0.37,11,40,31,252,617,37,307,177,36,12,nan,32,107,7,24,48,3,1.2,GrandeRonde,Undifferentiated,47,OWRD,3,
54.6,2.211,13.24,nan,12.51,nan,0.22,3.76,7.57,2.99,1.64,0.446,3,25,40,322,588,38,310,178,40,13.6,nan,17,131,6,30,55,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.6,2.211,13.24,nan,12.51,nan,0.22,3.76,7.57,2.99,1.64,0.446,3,25,40,322,588,38,310,178,40,13.6,nan,17,131,6,30,55,3,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.98,2.131,13.39,nan,12.09,nan,0.21,3.4,7.09,2.87,1.7,0.367,3,19,35,339,640,46,311,181,40,13.3,nan,12,126,7,33,62,8,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.98,2.131,13.39,nan,12.09,nan,0.21,3.4,7.09,2.87,1.7,0.367,3,19,35,339,640,46,311,181,40,13.3,nan,12,126,7,33,62,8,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.61,1.8,13.69,nan,9.13,2.34,0.19,3.86,7.36,3.09,1.52,0.31,8,18,32,285,627,41,321,181,33,13,nan,27,118,10,24,48,5,1.3,GrandeRonde,Undifferentiated,47,OWRD,3,
54.61,1.8,13.69,nan,9.13,2.34,0.19,3.86,7.36,3.09,1.52,0.31,8,18,32,285,627,41,321,181,33,13,nan,27,118,10,24,48,5,1.3,GrandeRonde,Undifferentiated,47,OWRD,3,
49.86,2.23,12.96,nan,8.66,5.73,0.25,3.99,7.54,2.86,1.06,0.38,10,14,36,376,540,29,316,189,39,14,nan,38,131,8,25,51,5,0.9,GrandeRonde,Undifferentiated,47,OWRD,3,
55.83,2.24,14.16,nan,11.56,nan,0.18,2.74,6.71,3.27,1.54,0.393,4,21,37,352,724,45,333,191,42,13.8,nan,12,132,11,25,62,6,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
55.83,2.24,14.16,nan,11.56,nan,0.18,2.74,6.71,3.27,1.54,0.393,4,21,37,352,724,45,333,191,42,13.8,nan,12,132,11,25,62,6,nan,GrandeRonde,Undifferentiated,47,OWRD,3,
54.13,2.18,12.77,nan,8.58,4.37,0.22,2.95,6.47,3.06,1.72,0.51,3,11,30,247,774,49,317,210,44,16,nan,11,135,10,29,59,7,2.1,GrandeRonde,Undifferentiated,47,OWRD,3,
54.13,2.18,12.77,nan,8.58,4.37,0.22,2.95,6.47,3.06,1.72,0.51,3,11,30,247,774,49,317,210,44,16,nan,11,135,10,29,59,7,2.1,GrandeRonde,Undifferentiated,47,OWRD,3,
57.9337,1.94,12.948,nan,11.5713,nan,0.2258,1.5803,4.9547,3.8218,2.1894,0.764,1.5856,0.2,26.4597,62.5321,942.1437,66.1988,317.4173,248.5428,53.514,17.4416,23.4867,6.4415,153.4068,11.0992,37.9553,75.4151,8.1262,2.4775,GrandeRonde,Undifferentiated,47,OWRD,3,
58.7972,1.8922,12.9483,nan,9.3757,nan,0.2785,1.7352,5.3023,3.1991,2.7378,0.7757,3.2835,0.2,26.1685,53.2325,1168.4285,64.35,319.4945,251.5862,53.4315,18.4075,22.288,8.2585,145.867,13.0345,36.218,78.605,8.0595,2.985,GrandeRonde,Undifferentiated,47,OWRD,3,
54.49,14.42,1.665,11.36,nan,nan,0.197,9.03,5.07,0.99,2.98,0.272,37,10,52,149,30,102,19,10.6,28,412,nan,30,309,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.27,15.06,1.659,11.26,nan,nan,0.199,8.84,5.06,0.96,3.03,0.278,37,10,54,150,31,103,19,11.4,38,503,nan,17,312,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.89,14.61,1.673,11.05,nan,nan,0.187,8.4,4.91,1.22,3.14,0.285,35,10,50,160,32,105,21,11.4,32,521,nan,32,303,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.69,14.6,1.789,11.39,nan,nan,0.193,8.51,4.78,1.08,3.01,0.303,38,9,48,161,33,105,19,12.3,26,528,nan,36,302,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.27,15.06,1.659,11.26,nan,nan,0.199,8.84,5.06,0.96,3.03,0.278,304,37,10,54,103,150,31,19,11.4,38,312,503,17,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.49,14.42,1.665,11.36,nan,nan,0.197,9.03,5.07,0.99,2.98,0.272,312,37,10,52,102,149,30,19,10.6,28,309,412,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.51,14.6,1.722,11.49,nan,nan,0.197,8.61,4.85,1.22,2.93,0.311,303,35,11,47,110,154,32,19,11.7,37,310,507,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.62,14.38,1.776,11.43,nan,nan,0.206,8.86,5.11,1.09,3.11,0.297,306,34,15,51,107,149,31,19,11,35,304,476,26,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.69,14.6,1.789,11.39,nan,nan,0.193,8.51,4.78,1.08,3.01,0.303,284,38,9,48,105,161,33,19,12.3,26,302,528,36,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.99,14.26,1.814,11.37,nan,nan,0.201,8.82,5.24,1.09,3.16,0.304,307,39,7,51,113,152,34,19,12.3,24,304,463,25,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.73,14.2,1.867,12.27,nan,nan,0.213,8.91,4.85,0.89,3.13,0.309,311,36,8,41,110,155,32,19,12.6,28,313,451,26,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.54,14.04,1.889,12.08,nan,nan,0.205,8.72,5.03,0.97,3.13,0.298,327,40,7,39,115,154,34,19,11.1,24,307,459,27,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.46,13.43,2.224,13.02,nan,nan,0.216,7.17,3.35,1.45,3.48,0.386,297,33,3,18,125,180,37,19,13.7,9,312,583,48,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.32,14.57,1.698,11.3,nan,nan,0.194,9.04,5.28,0.99,3.15,0.27,311,38,8,51,107,150,33,20,12.1,22,309,426,28,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.27,14.28,1.776,11.64,nan,nan,0.192,8.99,5.1,0.97,3.09,0.278,338,39,8,51,108,149,32,20,12.5,26,310,407,29,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.69,14.07,1.789,11.53,nan,nan,0.196,8.86,5.16,1.13,2.97,0.284,331,39,8,52,110,150,33,20,12,28,301,429,28,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.45,14.26,1.792,11.74,nan,nan,0.197,8.76,4.77,1.13,3.15,0.285,323,37,10,53,105,152,31,20,12.5,34,308,438,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.05,13.84,1.844,12.37,nan,nan,0.208,8.63,4.77,1.02,3.07,0.278,329,35,5,32,112,152,31,20,11.8,35,316,435,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.75,13.99,1.877,11.92,nan,nan,0.202,8.56,4.83,1.18,3.13,0.362,288,38,8,46,119,160,36,20,12.7,21,306,470,34,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.89,14.61,1.673,11.05,nan,nan,0.187,8.4,4.91,1.22,3.14,0.285,289,35,10,50,105,160,32,21,11.4,31,303,521,32,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.28,14.29,1.739,11.75,nan,nan,0.197,9,5.07,0.97,3.06,0.273,317,36,10,54,108,149,30,21,12,39,310,419,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.02,14.29,1.753,11.39,nan,nan,0.194,8.56,4.89,1.23,3.12,0.318,309,30,10,48,111,156,33,21,11.7,18,308,503,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.32,14.41,1.786,11.59,nan,nan,0.197,8.44,4.52,1.22,3.07,0.348,285,35,8,42,110,161,33,21,13.8,31,310,550,34,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.03,14.26,1.82,11.64,nan,nan,0.195,8.75,4.85,1.14,3.2,0.288,318,35,8,44,109,153,33,21,11.6,29,307,445,29,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
53.94,13.89,1.845,12.15,nan,nan,0.207,8.64,4.8,1.03,3.06,0.277,322,36,6,29,109,149,31,21,12,26,315,416,31,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.34,14.33,1.847,11.58,nan,nan,0.193,8.7,4.74,1.19,3.16,0.294,338,45,6,40,109,154,33,21,12,29,311,481,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.16,13.91,1.881,12.03,nan,nan,0.201,8.64,4.93,1.03,3.07,0.281,342,40,4,27,115,150,33,21,12.1,20,314,435,30,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.4,13.99,1.888,12.27,nan,nan,0.202,8.62,4.9,1.03,3.1,0.284,326,40,6,29,113,152,32,21,11.7,18,312,430,29,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.38,13.85,1.92,12.36,nan,nan,0.208,8.38,4.49,1.1,3.22,0.302,339,37,5,31,110,156,31,21,12.6,20,313,474,27,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.18,13.75,1.922,12.2,nan,nan,0.21,8.35,4.51,1.14,3.1,0.302,337,37,4,25,114,155,32,21,11.6,29,311,453,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
56.02,13.43,2.162,12.55,nan,nan,0.205,7.1,3.4,1.56,3.43,0.385,324,35,0.5,17,131,179,38,21,13.3,3,310,615,45,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.31,14.47,1.703,10.99,nan,nan,0.185,8.39,4.88,1.22,3.36,0.282,295,40,4,53,111,162,34,22,12.5,23,303,534,32,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.23,14.34,1.721,11.37,nan,nan,0.198,8.57,4.77,1.21,3.05,0.318,300,35,11,49,112,156,31,22,14,27,308,488,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.7,14.54,1.758,11.57,nan,nan,0.194,8.69,4.92,1.14,3.25,0.302,317,34,3,46,114,157,34,22,12.2,18,313,522,32,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.08,14.09,1.764,11.55,nan,nan,0.202,8.88,5.13,1.13,3.03,0.276,312,38,14,59,104,150,33,22,9.9,36,304,425,29,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.14,14.18,1.819,11.5,nan,nan,0.195,8.42,4.57,1.22,3.2,0.353,289,37,2,41,117,163,36,22,12.7,19,310,562,32,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.42,14.34,1.833,11.73,nan,nan,0.196,8.92,5.08,1.01,3.1,0.289,341,39,5,48,109,154,34,22,12.2,22,310,438,29,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.3,14.06,1.852,12.18,nan,nan,0.209,8.74,4.93,0.96,3.13,0.296,316,35,7,43,111,153,33,22,11.6,33,306,431,28,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.65,13.91,1.918,12.29,nan,nan,0.211,8.44,4.49,1.01,3.21,0.302,339,37,4,31,111,154,32,22,12.8,25,316,458,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.92,13.87,1.963,12.32,nan,nan,0.204,8.35,4.61,1.1,3.25,0.303,336,40,1,25,118,157,33,22,12.8,14,315,468,26,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.74,13.33,2.131,12.65,nan,nan,0.21,7.09,3.35,1.57,3.36,0.382,321,32,4,16,124,178,37,22,15,5,312,588,45,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.28,14.73,1.725,11.62,nan,nan,0.199,8.71,4.89,1.14,2.96,0.302,293,33,8,45,111,156,29,23,10.7,32,315,511,35,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.87,14.21,1.798,11.73,nan,nan,0.2,8.8,4.97,1.04,3.09,0.287,333,39,9,44,110,152,32,23,11.4,28,309,426,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.16,14.41,1.819,11.33,nan,nan,0.191,8.5,4.82,1.08,3.3,0.3,311,40,8,49,115,162,35,23,12.9,20,300,522,35,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.47,14.02,1.833,11.96,nan,nan,0.207,8.59,4.77,1.18,3.07,0.361,289,35,9,43,109,160,33,23,12.4,28,307,471,36,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.02,14.13,1.852,12.36,nan,nan,0.207,8.76,4.87,0.9,3.13,0.274,333,38,6,34,110,151,31,23,12.1,29,318,405,31,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.28,14.11,1.902,12.25,nan,nan,0.205,8.76,4.97,0.91,3.13,0.276,340,39,1,28,117,151,33,23,11.8,26,316,431,31,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.98,14.27,1.906,12.09,nan,nan,0.209,8.89,4.99,0.9,3.18,0.313,329,40,3,41,117,156,35,23,13.1,23,309,459,24,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.41,13.94,1.921,12.15,nan,nan,0.206,8.58,4.83,1.01,3.17,0.317,321,40,4,43,115,159,36,23,13,20,308,483,26,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.93,13.9,1.962,12.21,nan,nan,0.206,8.41,4.55,1.01,3.28,0.306,342,41,5,31,117,156,34,23,13.3,15,314,459,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.52,13.52,2.147,12.72,nan,nan,0.214,7.15,3.4,1.63,3.37,0.378,324,31,0.5,19,124,178,36,23,14.1,12,309,596,48,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
55.53,13.35,2.286,12.94,nan,nan,0.21,7.15,3.39,1.45,3.47,0.39,315,31,2,18,133,183,39,23,14.9,0.4,308,614,49,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.5,14.86,1.691,11.22,nan,nan,0.195,8.81,5.12,0.96,3.34,0.271,319,37,8,53,109,151,34,24,11.3,24,313,481,16,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
54.49,14.17,1.745,11.81,nan,nan,0.204,8.83,4.9,1.04,3.08,0.283,323,37,9,50,107,153,31,24,11.8,29,310,458,33,nan,nan,nan,nan,nan,GrandeRonde,Undifferentiated,47,Reidel2002,3,
