SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Cu,Formation,Member,MemberID,Source,FormationID,Polarity
54.02,1.827,14.22,0.201,5.04,8.97,2.88,1.28,0.298,38.0,126.0,37.0,327.0,483.0,30.0,316.0,159.0,35.0,13.0,44.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.99,1.793,14.33,0.204,4.72,8.81,3.0,1.11,0.326,14.0,47.0,34.0,305.0,494.0,35.0,316.0,159.0,38.0,11.0,17.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.47,1.861,14.37,0.203,4.95,9.02,2.77,1.04,0.317,17.0,50.0,38.0,329.0,484.0,28.0,318.0,159.0,33.0,10.7,40.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.0,1.863,14.51,0.193,4.96,8.94,3.03,0.93,0.295,8.0,51.0,43.0,324.0,460.0,21.0,318.0,159.0,32.0,10.1,22.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.65,1.883,14.7,0.202,4.59,8.76,2.64,1.46,0.366,16.0,47.0,36.0,309.0,596.0,34.0,320.0,159.0,42.0,10.6,12.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.67,1.888,15.02,0.205,5.16,9.19,2.67,0.74,0.283,17.0,54.0,37.0,342.0,470.0,22.0,321.0,159.0,33.0,11.4,43.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.21,1.858,13.85,0.2,4.78,8.48,3.1,1.17,0.358,8.0,46.0,38.0,288.0,470.0,34.0,306.0,160.0,36.0,12.7,21.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.68,1.92,13.9,0.208,4.67,8.66,3.15,1.24,0.324,15.0,50.0,42.0,309.0,480.0,28.0,314.0,160.0,34.0,11.0,26.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.11,1.821,13.93,0.206,4.74,8.53,3.05,1.17,0.359,9.0,43.0,35.0,289.0,471.0,36.0,307.0,160.0,33.0,12.4,28.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.07,1.91,13.97,0.209,4.69,8.62,3.22,1.13,0.379,11.0,46.0,40.0,282.0,501.0,30.0,305.0,160.0,33.0,12.0,30.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.12,1.899,13.98,0.211,4.77,8.69,2.98,1.27,0.376,12.0,47.0,36.0,283.0,488.0,29.0,304.0,160.0,33.0,12.0,30.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.96,1.935,14.05,0.199,4.85,8.51,3.07,1.32,0.323,29.0,90.0,36.0,333.0,477.0,41.0,313.0,160.0,34.0,11.0,26.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.61,1.91,14.91,0.207,5.0,8.96,2.82,0.77,0.279,21.0,51.0,39.0,340.0,466.0,20.0,325.0,163.0,33.0,10.2,43.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.61,1.845,14.2,0.214,4.93,9.01,2.83,1.17,0.297,20.0,53.0,38.0,328.0,468.0,29.0,318.0,160.0,35.0,13.6,39.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.03,1.647,14.38,0.184,4.83,8.27,3.09,1.2,0.281,10.0,50.0,35.0,289.0,521.0,32.0,303.0,160.0,32.0,11.4,31.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.94,1.909,14.1,0.21,4.81,8.7,2.9,1.24,0.378,13.0,52.0,37.0,266.0,543.0,32.0,305.0,161.0,33.0,12.0,30.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.71,1.766,14.25,0.195,4.47,8.35,3.04,1.21,0.344,8.0,42.0,35.0,285.0,550.0,34.0,310.0,161.0,33.0,13.8,31.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.81,1.796,14.27,0.195,4.67,8.61,2.96,1.04,0.335,10.0,44.0,43.0,309.0,531.0,27.0,309.0,161.0,38.0,11.0,17.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.84,1.762,14.38,0.19,4.71,8.38,2.96,1.06,0.298,9.0,48.0,38.0,284.0,528.0,36.0,302.0,161.0,33.0,12.3,26.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.85,1.976,13.96,0.22,4.87,8.67,2.94,1.21,0.329,8.0,35.0,38.0,322.0,508.0,27.0,314.0,162.0,35.0,10.2,28.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.53,1.98,14.15,0.215,4.72,8.83,3.2,0.79,0.323,10.0,33.0,36.0,315.0,468.0,23.0,312.0,162.0,34.0,10.8,28.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.55,1.799,14.25,0.189,4.77,8.41,3.26,1.07,0.297,8.0,49.0,40.0,311.0,522.0,35.0,300.0,162.0,35.0,12.9,20.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.18,2.011,14.31,0.209,4.89,8.97,2.79,1.07,0.34,22.0,63.0,39.0,332.0,494.0,29.0,318.0,162.0,36.0,13.4,35.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.76,1.686,14.33,0.183,4.83,8.31,3.33,1.21,0.279,4.0,53.0,40.0,295.0,534.0,32.0,303.0,162.0,34.0,12.5,23.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
52.72,1.93,14.73,0.208,4.69,9.12,2.94,0.76,0.301,6.0,49.0,44.0,311.0,422.0,19.0,325.0,162.0,35.0,10.9,24.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.7,1.804,14.07,0.193,4.53,8.35,3.17,1.21,0.35,2.0,41.0,37.0,289.0,562.0,32.0,310.0,163.0,36.0,12.7,19.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.4,1.801,14.14,0.2,4.8,8.48,3.0,1.3,0.329,7.0,36.0,36.0,308.0,558.0,33.0,311.0,163.0,33.0,9.6,27.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.26,1.901,14.41,0.202,4.58,8.85,2.86,1.17,0.375,12.0,49.0,35.0,298.0,546.0,30.0,321.0,163.0,33.0,12.0,30.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
55.01,1.836,14.38,0.202,4.69,8.71,2.63,1.17,0.353,11.0,48.0,42.0,308.0,499.0,29.0,308.0,160.0,36.0,11.3,15.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
54.4,1.943,13.77,0.204,4.51,8.33,3.25,1.0,0.303,5.0,31.0,41.0,342.0,459.0,33.0,314.0,156.0,34.0,13.3,15.0,GrandeRonde,SentinelBluffs,30,WolffDatabase,3.0,1.0
53.22,1.864,13.84,0.21,5.05,8.43,2.89,0.98,0.266,11.0,42.0,38.0,316.0,441.0,22.0,302.0,146.0,31.0,11.3,34.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.93,1.882,13.84,0.19,5.24,8.74,2.88,1.0,0.265,14.0,41.0,42.0,330.0,430.0,25.0,297.0,148.0,32.0,13.1,35.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.6583,1.8359,13.9041,0.1838,4.9267,8.6884,2.7338,1.0756,0.2834,12.7678,37.9548,36.0603,320.6913,437.5993,28.0545,313.664,149.4933,32.269,10.025,29.2768,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
48.3,1.85,13.81,0.19,3.39,8.07,2.38,0.46,0.23,11.0,42.0,38.0,248.0,492.0,13.0,336.0,158.0,32.0,11.0,36.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.8,1.79,13.88,0.21,4.96,8.78,2.8,0.89,0.28,14.0,43.0,33.0,310.0,481.0,21.0,316.0,158.0,33.0,12.0,33.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2496,1.8028,13.9761,0.1966,4.9706,8.7489,2.8711,1.1043,0.2904,15.4645,42.946,36.839,328.8915,464.132,30.2395,313.033,158.585,33.096,11.229,36.1495,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.07,1.87,13.19,0.2,4.58,8.43,2.76,0.97,0.28,12.0,35.0,34.0,297.0,501.0,27.0,315.0,159.0,32.0,12.0,34.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.83,1.8,13.87,0.24,4.91,8.8,2.59,0.74,0.27,13.0,48.0,40.0,304.0,356.0,19.0,320.0,159.0,32.0,12.0,47.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9108,1.8624,13.8218,0.203,4.9481,8.6245,3.0344,1.0214,0.2963,14.4795,34.081,35.657,319.0415,478.0205,25.413,310.078,159.4715,33.293,11.1305,30.929,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9466,1.9258,13.7775,0.2061,4.8599,8.616,2.9458,1.0063,0.307,12.608,31.717,37.3315,319.337,461.8665,25.216,316.382,159.57,34.5735,11.3275,28.762,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.66,1.8,13.44,0.21,4.93,8.68,2.76,0.9,0.28,15.0,40.0,32.0,331.0,513.0,25.0,313.0,160.0,34.0,12.0,37.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.82,1.9,13.08,0.22,4.61,8.49,2.68,0.92,0.28,10.0,36.0,37.0,304.0,425.0,27.0,313.0,161.0,32.0,13.0,38.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.17,1.79,13.5,0.2,4.32,8.7,2.53,1.01,0.26,10.0,43.0,37.0,298.0,519.0,30.0,324.0,161.0,34.0,12.0,43.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.17,1.79,13.5,0.2,4.32,8.7,2.53,1.01,0.26,10.0,43.0,37.0,298.0,519.0,30.0,324.0,161.0,34.0,12.0,43.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.3624,1.727,14.1011,0.2097,4.5037,8.2811,2.8182,1.4202,0.3126,15.352,36.663,34.037,289.264,567.115,35.82,303.404,161.28,33.835,11.009,26.664,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.581,1.9161,13.6519,0.207,4.7966,8.5284,2.897,1.0454,0.3153,11.3275,32.505,35.9525,310.7675,464.0335,27.8755,308.7975,161.343,34.1795,11.1305,29.0575,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.01,1.91,13.7,0.19,4.09,8.67,2.56,0.75,0.27,10.0,39.0,38.0,316.0,405.0,23.0,332.0,162.0,31.0,12.0,33.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.01,1.91,13.7,0.19,4.09,8.67,2.56,0.75,0.27,10.0,39.0,38.0,316.0,405.0,23.0,332.0,162.0,31.0,12.0,33.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.4044,1.7047,14.2762,0.2051,4.7516,8.3824,2.6935,1.2351,0.307,12.3615,38.9438,35.175,292.3545,478.5308,34.2288,308.8868,162.0073,34.6223,10.8038,23.517,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
48.3,1.85,13.81,0.19,3.39,8.07,2.38,0.46,0.23,11.0,42.0,38.0,248.0,492.0,13.0,336.0,158.0,32.0,11.0,36.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.21,1.88,13.26,0.21,4.78,8.58,2.74,0.93,0.27,11.0,37.0,37.0,308.0,409.0,26.0,314.0,158.0,32.0,12.0,32.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.8991,1.7678,14.0856,0.1911,4.5385,8.3572,2.9109,1.2684,0.3202,14.673,33.768,34.17,309.339,545.313,31.977,313.962,157.168,32.964,10.5525,26.13,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.4763,1.9157,13.7301,0.2022,4.6385,8.5181,2.8438,1.2215,0.2868,9.9,18.35,37.05,332.95,459.9,30.576,319.55,157.113,32.7,10.95,25.8,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.5199,1.8203,13.7702,0.1831,4.8664,8.6523,2.6997,1.0501,0.2834,14.1075,35.145,36.531,317.097,441.2925,27.4025,315.909,150.6748,31.977,9.6525,28.809,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.23,1.881,14.15,0.203,5.15,8.98,2.8,0.89,0.271,18.0,27.0,38.0,322.0,396.0,25.0,315.0,151.0,32.0,10.5,39.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.24,2.012,13.85,0.21,4.79,8.46,2.9,1.08,0.31,8.0,33.0,39.0,351.0,494.0,26.0,313.0,152.0,34.0,11.2,25.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.9,1.87,13.32,0.2,4.93,8.71,2.65,0.86,0.27,11.0,34.0,33.0,317.0,453.0,23.0,316.0,153.0,32.0,12.0,34.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.86,1.909,14.1,0.217,4.65,8.81,2.88,1.05,0.279,12.0,23.0,38.0,328.0,465.0,29.0,319.0,153.0,33.0,11.1,34.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2311,1.9357,13.9128,0.2023,4.5477,8.5164,2.8329,1.1551,0.2835,12.06,18.7935,36.582,341.7,449.034,28.512,317.58,153.3015,32.562,10.7535,28.542,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.12,1.78,13.46,0.2,4.88,8.63,2.63,0.97,0.28,14.0,39.0,33.0,310.0,471.0,27.0,314.0,154.0,32.0,11.0,33.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.7,1.82,13.54,0.22,5.02,8.81,2.64,0.85,0.25,13.0,41.0,36.0,305.0,375.0,22.0,320.0,154.0,31.0,12.0,35.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.9128,1.8879,13.7485,0.2123,4.7329,8.6144,2.782,1.0271,0.2788,9.078,23.715,36.72,329.817,437.682,29.0,315.027,154.8184,32.997,10.761,28.356,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
51.43,1.78,13.62,0.2,4.92,8.73,2.63,0.85,0.26,14.0,45.0,38.0,294.0,386.0,21.0,317.0,156.0,30.0,11.0,35.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.59,1.777,14.38,0.198,4.73,8.6,2.82,1.34,0.314,15.0,35.0,37.0,311.0,525.0,34.0,319.0,156.0,33.0,10.7,26.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
50.47,1.98,13.88,0.22,4.85,8.91,2.78,0.68,0.28,12.0,31.0,36.0,329.0,423.0,17.0,328.0,157.0,32.0,12.0,30.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.2538,1.9299,13.7877,0.1986,4.6466,8.5144,2.8896,1.0992,0.28,10.2,20.3,36.55,337.0,464.75,28.959,318.45,153.6458,32.7,10.6,25.45,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.7921,1.724,14.0883,0.1919,4.7928,8.5166,2.9355,1.2734,0.3164,18.518,37.9225,35.263,302.0995,520.277,36.051,318.943,162.4265,34.3765,11.032,26.1025,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
53.28,1.87,14.72,0.2,4.86,9.08,2.77,0.82,0.29,20.0,49.0,38.0,328.0,432.0,25.0,323.0,162.0,35.0,11.9,38.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.61,1.91,14.91,0.21,5.0,8.96,2.82,0.77,0.28,21.0,51.0,39.0,340.0,466.0,20.0,325.0,163.0,33.0,10.0,43.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.13,1.92,14.93,0.18,4.82,8.96,2.7,0.75,0.3,22.0,52.0,39.0,341.0,428.0,21.0,314.0,163.0,38.0,10.6,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.9,1.82,14.06,0.21,4.96,8.75,2.99,1.22,0.31,17.0,41.0,37.0,313.0,495.0,31.0,312.0,164.0,35.0,11.7,35.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.03,1.89,14.78,0.21,5.05,9.08,2.77,0.84,0.29,19.0,48.0,37.0,335.0,480.0,24.0,324.0,164.0,36.0,11.0,38.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.37,1.9,14.69,0.19,4.87,9.06,2.85,0.94,0.31,18.0,48.0,37.0,330.0,445.0,24.0,320.0,165.0,36.0,11.1,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.77,1.98,14.75,0.21,4.98,9.04,2.64,0.75,0.31,18.0,51.0,38.0,342.0,473.0,21.0,319.0,166.0,35.0,11.0,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.17,1.96,15.56,0.19,4.67,8.23,2.58,0.77,0.3,19.0,70.0,42.0,339.0,538.0,22.0,302.0,167.0,35.0,12.0,43.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.43,2.29,14.36,0.21,5.01,9.09,2.74,0.97,0.43,26.0,65.0,38.0,349.0,515.0,24.0,306.0,170.0,36.0,13.0,40.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.02,1.97,15.05,0.2,5.17,8.89,2.63,0.72,0.28,19.0,47.0,40.0,350.0,497.0,21.0,316.0,171.0,35.0,12.2,38.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.24,2.09,15.36,0.21,4.83,8.44,2.52,0.61,0.33,16.0,59.0,41.0,352.0,500.0,18.0,301.0,174.0,36.0,12.0,42.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.33,2.29,14.55,0.19,3.7,7.82,2.79,1.01,0.39,25.0,32.0,37.0,436.0,645.0,31.0,343.0,181.0,40.0,12.0,54.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.05,2.37,15.41,0.2,4.69,8.56,2.52,0.74,0.45,21.0,67.0,41.0,365.0,537.0,21.0,293.0,185.0,38.0,13.0,43.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.72,2.06,16.31,0.23,4.34,7.74,2.45,0.83,0.36,22.0,53.0,41.0,329.0,570.0,26.0,290.0,189.0,43.0,13.3,45.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.74,1.91,13.6,0.21,4.66,8.49,2.88,1.08,0.28,4.0,22.0,37.0,330.0,464.0,27.0,312.0,156.0,32.0,9.8,28.0,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.34,1.92,13.83,0.21,4.75,8.55,2.93,1.13,0.28,15.0,22.0,37.0,337.0,453.0,28.0,320.0,156.0,33.0,10.7,27.0,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.71,1.86,14.61,0.2,4.85,9.02,2.76,0.97,0.32,18.0,49.0,39.0,323.0,447.0,26.0,319.0,162.0,35.0,10.9,38.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.18,2.01,14.31,0.21,4.89,8.97,2.79,1.07,0.34,22.0,63.0,39.0,332.0,494.0,29.0,318.0,162.0,36.0,13.0,35.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.92,1.83,14.13,0.23,4.93,8.74,3.05,1.16,0.32,23.0,44.0,36.0,311.0,501.0,29.0,311.0,162.0,34.0,11.8,34.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.59,1.85,14.52,0.2,4.94,9.01,2.91,1.08,0.3,20.0,47.0,38.0,327.0,468.0,26.0,318.0,161.0,33.0,10.8,36.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.92,1.8,14.42,0.22,5.06,9.24,2.83,1.09,0.27,23.0,59.0,38.0,330.0,454.0,27.0,315.0,152.0,34.0,13.0,40.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.88,1.82,14.45,0.2,5.1,9.07,2.86,0.98,0.28,21.0,54.0,39.0,335.0,462.0,24.0,313.0,152.0,33.0,12.0,38.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.24,1.81,14.35,0.2,5.24,9.16,2.89,0.98,0.28,20.0,55.0,39.0,327.0,472.0,24.0,319.0,153.0,34.0,13.0,36.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.54,1.83,14.2,0.21,5.19,8.87,2.96,1.12,0.29,16.0,50.0,39.0,325.0,485.0,27.0,309.0,156.0,31.0,13.0,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.51,1.83,14.26,0.23,5.11,8.95,2.91,1.01,0.29,13.0,47.0,38.0,327.0,492.0,24.0,312.0,156.0,32.0,10.0,36.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.48,1.81,14.32,0.19,4.86,9.08,2.78,1.0,0.28,20.0,48.0,39.0,328.0,430.0,31.0,314.0,156.0,33.0,11.0,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.87,1.82,14.43,0.19,5.16,8.94,2.67,0.9,0.27,22.0,55.0,38.0,327.0,496.0,25.0,316.0,157.0,34.0,12.0,44.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.65,1.86,14.43,0.2,4.96,9.06,2.77,1.04,0.32,17.0,47.0,39.0,334.0,485.0,29.0,317.0,157.0,33.0,11.0,41.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.63,1.87,14.47,0.19,4.96,8.99,2.76,1.01,0.29,19.0,46.0,37.0,320.0,461.0,27.0,311.0,157.0,34.0,12.0,37.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.54,1.88,13.94,0.21,5.0,8.75,2.83,1.29,0.29,7.0,37.0,39.0,323.0,481.0,26.0,307.0,157.0,33.0,9.6,34.0,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
53.47,1.82,14.49,0.21,5.05,9.14,2.81,1.05,0.28,18.0,51.0,38.0,330.0,436.0,26.0,316.0,157.0,34.0,11.0,41.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.75,1.83,14.23,0.21,5.16,8.91,3.02,1.12,0.3,15.0,50.0,38.0,324.0,494.0,26.0,310.0,158.0,33.0,14.0,45.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.73,1.88,15.06,0.19,4.86,8.96,2.74,0.71,0.28,24.0,78.0,41.0,342.0,475.0,18.0,329.0,158.0,35.0,10.0,53.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.73,1.89,15.07,0.21,5.19,9.22,2.67,0.75,0.28,18.0,54.0,39.0,346.0,469.0,23.0,320.0,158.0,33.0,11.0,42.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
54.02,1.83,14.22,0.2,5.04,8.97,2.88,1.28,0.3,38.0,126.0,37.0,327.0,483.0,30.0,316.0,159.0,35.0,13.0,44.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.47,1.86,14.37,0.2,4.95,9.02,2.77,1.04,0.32,17.0,50.0,38.0,329.0,484.0,28.0,318.0,159.0,33.0,11.0,40.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
52.67,1.89,15.02,0.21,5.16,9.19,2.67,0.74,0.28,17.0,54.0,37.0,342.0,470.0,22.0,321.0,159.0,33.0,11.0,43.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.61,1.84,14.2,0.21,4.93,9.01,2.83,1.17,0.3,20.0,53.0,38.0,328.0,468.0,29.0,318.0,160.0,35.0,14.0,39.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.72,1.82,14.05,0.22,5.0,8.77,3.02,1.13,0.31,19.0,42.0,37.0,313.0,493.0,28.0,313.0,161.0,35.0,11.1,35.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
54.41,1.83,14.21,0.26,4.8,8.37,3.03,1.1,0.31,18.0,45.0,37.0,319.0,487.0,30.0,309.0,161.0,33.0,11.2,37.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
53.7,1.82,14.11,0.25,5.05,8.9,2.94,1.14,0.3,16.0,44.0,37.0,324.0,501.0,28.0,312.0,158.0,32.0,11.0,35.0,GrandeRonde,SentinelBluffs,30,Conrey,3.0,1.0
54.35,1.99,14.23,0.22,4.6,8.7,2.97,1.31,0.31,16.0,27.0,38.0,348.0,488.0,30.0,328.0,163.0,34.0,11.0,29.0,GrandeRonde,SentinelBluffs,30,EvartsQuads,3.0,1.0
51.6,1.94,13.38,0.21,4.55,8.41,2.84,0.99,0.28,13.0,31.0,36.0,343.0,519.0,29.0,309.0,163.0,34.0,12.0,46.0,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
52.8823,1.9503,13.7674,0.2067,4.7146,8.5663,2.9172,1.0729,0.3166,14.184,31.0275,37.233,321.307,472.3075,26.989,313.821,163.6085,33.884,11.1305,28.565,GrandeRonde,SentinelBluffs,30,OWRD,3.0,1.0
54.395,1.818,14.064,0.198,4.59,8.378,2.955,1.273,0.366,12.8,35.7,34.7,294.6,544.9,35.1,315.5,171.6,34.8,12.0,25.8,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
54.075,2.035,14.002,0.207,4.334,8.637,2.909,1.36,0.344,16.2,37.9,37.1,329.6,502.4,30.8,319.9,171.8,36.6,12.4,30.9,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
55.647,1.849,15.057,0.17,4.443,8.888,2.95,1.483,0.33,11.1,39.9,36.9,314.1,634.7,35.3,343.4,172.0,37.5,11.4,27.2,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
54.468,1.821,14.093,0.199,4.59,8.365,2.954,1.295,0.368,13.6,34.0,33.7,297.1,544.4,36.1,315.8,172.2,35.4,11.6,27.2,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
54.929,1.735,14.138,0.206,4.708,8.302,2.968,1.381,0.317,15.0,37.0,33.1,297.4,566.0,37.7,309.9,172.3,35.6,11.8,28.2,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
54.378,1.824,14.012,0.199,4.579,8.359,2.949,1.285,0.367,13.6,34.0,33.8,295.2,550.8,35.6,317.5,172.4,36.1,12.3,25.4,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
55.724,1.843,15.036,0.166,4.456,8.901,2.929,1.47,0.328,14.1,43.5,37.1,308.2,640.0,35.6,347.3,172.5,38.0,12.0,28.9,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
53.62,2.045,13.75,0.213,4.604,8.39,2.895,1.297,0.352,14.5,32.5,35.8,322.2,501.0,31.0,314.8,172.6,36.4,12.1,28.1,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
54.903,1.743,14.14,0.208,4.678,8.288,2.977,1.388,0.317,16.5,38.1,34.8,295.8,565.0,37.1,309.2,173.3,37.3,11.9,27.6,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
55.58,1.882,14.635,0.189,4.242,8.556,3.037,1.531,0.358,9.3,37.6,35.9,313.7,634.5,36.8,330.2,174.1,37.5,11.3,29.0,GrandeRonde,SentinelBluffs,30,Sawlan,3.0,1.0
