SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
56.4,2.181,13.55,11.73,nan,nan,0.219,3.6,7.2,2.65,1.86,0.378,6,27,34,347,623,47,308,179,38,14.4,24,12,126,7,24,53,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.24,2.215,13.38,12.97,nan,nan,0.215,3.34,7.14,3.47,1.44,0.384,3,18,33,297,583,48,312,180,37,13.7,19,9,125,7,24,53,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.52,2.181,13.39,12.58,nan,nan,0.209,3.41,7.14,3.36,1.61,0.382,0.5,12,33,325,608,45,308,180,40,14.6,24,0.5,132,7,24,53,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
56.21,2.033,13.73,11.5,nan,nan,0.199,3.91,7.37,2.69,1.77,0.358,8,25,33,339,687,52,312,181,37,11.4,22,4,116,9,9,37,2,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.32,2.277,13.3,12.89,nan,nan,0.209,3.38,7.12,3.46,1.44,0.389,2,18,31,315,614,49,308,183,39,14.9,23,0.5,133,7,24,53,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.64,2.144,13.67,12.27,nan,nan,0.209,3.49,7.27,3.5,1.2,0.36,3,9,34,359,631,45,313,184,37,12.3,21,10,135,8,27,52,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.67,2.175,13.6,11.99,nan,nan,0.21,3.51,7.35,3.15,1.75,0.359,0.5,8,35,366,634,45,326,186,38,11.3,21,9,131,8,28,55,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.91,2.101,13.77,11.97,nan,nan,0.221,3.45,7.22,3.43,1.31,0.382,2,5,34,338,628,45,316,188,36,11.8,22,11,134,8,24,52,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.58,2.108,13.69,12.37,nan,nan,0.214,3.43,7.19,3.54,1.27,0.371,1,4,34,338,631,44,317,190,37,12.9,21,8,133,7,25,51,6,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.71,2.08,13.58,12.57,nan,nan,0.212,3.32,6.85,3.36,1.72,0.364,2,5,30,326,645,47,301,191,36,11.9,20,12,133,7,25,54,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
56.03,2.109,13.62,11.96,nan,nan,0.221,3.29,7.31,3.62,1.22,0.387,1,5,32,339,648,50,316,191,37,12.5,23,10,134,8,24,58,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.7,2.119,13.58,12.48,nan,nan,0.214,3.28,6.79,3.59,1.64,0.364,1,5,32,329,681,46,300,192,38,12.1,21,9,120,5,26,53,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.86,2.125,13.6,12.51,nan,nan,0.195,3.28,7.23,3.32,1.29,0.37,2,2,33,332,542,40,296,192,37,12.1,20,7,77,4,28,55,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.71,2.157,13.51,12.52,nan,nan,0.204,3.26,6.76,3.53,1.74,0.372,2,4,33,338,694,48,297,193,37,13,21,10,126,7,26,59,7,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
55.56,2.142,13.73,12.61,nan,nan,0.303,3.45,7.06,3.6,0.93,0.375,1,3,33,333,629,13,358,193,37,12,20,10,134,7,26,55,5,nan,GrandeRonde,WinterWater,28,WolffDatabase,3,1
54.69,2.042,13.6,12.35,,,0.209,3.796,7.566,3.084,1.618,0.318,12.9,13.7,35.2,374.7,563,41.6,308.2,173.2,33.4,12,22.4,10.5,129.9,9.4,26.2,47.6,3.7,,GrandeRonde,WinterWater,28,Yuh Wells 2907,3,
54.35,2.031,13.58,12.44,,,0.209,3.749,7.518,3.016,1.627,0.319,13.6,11.8,35.3,368.2,587.2,39.7,314.1,174.1,35,12.6,22.8,10.2,127.2,9.2,25.7,44,3.7,,GrandeRonde,WinterWater,28,Yuh Wells 2908,3,
53.84,2.017,13.33,12.66,,,0.203,3.717,7.543,2.97,1.631,0.326,8.7,6.7,34.1,375.4,560.9,42.5,321.1,176.6,36.9,13.5,22.5,12,128.5,8.1,22.8,50.9,4.8,2.4,GrandeRonde,WinterWater,28,Yuh Wells 2909,3,
54.59,2.062,13.61,12.49,,,0.207,3.584,7.561,2.999,1.554,0.329,7.1,6.4,35.4,372,595.3,43.9,331.1,182.5,39.1,14.3,21.5,12.5,132.6,8.7,24.2,52.1,6.3,0.4,GrandeRonde,WinterWater,28,Yuh Wells 2910,3,
54.25,2.017,13.45,12.84,,,0.204,3.705,7.449,2.989,1.553,0.333,8.1,5.4,35.2,362,573.7,43,322.5,178.6,38.3,13.7,22.5,10.6,131,8.5,22.5,54.3,5.7,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2911,3,
54.85,2.174,13.22,12.12,,,0.204,3.417,7.295,2.966,1.893,0.356,5.9,4.3,34.6,369.3,625.3,48.8,319.5,198.9,40.3,16,22,12.3,137.9,7.3,29.2,54.1,5.9,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2912,3,
54.39,2.031,13.47,13.01,,,0.206,3.812,7.567,2.966,1.659,0.317,6.8,7.6,35.3,374.7,571.2,42.2,320.7,178.7,38.3,14,21.4,11.1,130.7,6,26.1,48.9,5.1,1.8,GrandeRonde,WinterWater,28,Yuh Wells 2913,3,
53.78,2.011,13.51,12.36,,,0.209,3.825,7.629,3.014,1.542,0.313,11.3,11.8,36.3,372.3,551.1,38.2,309.9,169,32.6,10.9,21.3,10.3,127.2,8.8,20.5,51.1,4.7,,GrandeRonde,WinterWater,28,Yuh Wells 2914,3,
53.9,2.009,13.4,12.5,,,0.209,3.817,7.527,3.036,1.584,0.312,11.6,11.3,34.1,370.1,568.9,40.9,308.2,169.4,33.6,11.7,23.3,10.2,126.4,8,20.8,48.1,3.7,,GrandeRonde,WinterWater,28,Yuh Wells 2915,3,
55.06,2.108,13.39,11.69,,,0.203,3.442,7.1,3.012,2.014,0.363,8.2,11.4,33,361.3,636.5,47,314.1,183.2,38.9,13,20.6,7.5,128.2,9.1,30.3,52.4,4.8,,GrandeRonde,WinterWater,28,Yuh Wells 2916,3,
53.71,1.999,13.43,12.38,,,0.205,3.776,7.514,3.069,1.49,0.313,8.6,11.2,35,367.4,541.7,40,309.1,170.4,36.2,12.3,20.3,8.5,124.1,8.5,24,47,3.2,,GrandeRonde,WinterWater,28,Yuh Wells 2917,3,
54.88,2.076,13.27,12.18,,,0.191,3.509,6.831,3.322,1.584,0.355,6.9,11,32.9,350.5,628.6,44.7,306.3,181.3,37.2,12.4,22.1,8.3,127.9,7.7,23.2,52.1,3.2,,GrandeRonde,WinterWater,28,Yuh Wells 2918,3,
54.44,2.032,13.59,12.19,,,0.208,3.872,7.591,3.071,1.666,0.312,9.5,11.6,35.7,376.5,565.8,40.1,310.2,174.3,36.4,12.5,22.7,10.2,127.3,8.7,21.9,47.2,3.1,,GrandeRonde,WinterWater,28,Yuh Wells 2919,3,
54.54,2.073,13.19,11.97,,,0.203,3.323,6.937,3.125,1.65,0.353,6.6,7.5,32.6,346.7,629.6,47.1,320.1,184,36.4,12.1,21.7,8.4,129.1,8.2,23.3,58.1,6.3,,GrandeRonde,WinterWater,28,Yuh Wells 2920,3,
54.54,2.073,13.19,11.97,,,0.203,3.323,6.937,3.125,1.65,0.353,7,8,32.6,346.7,630,47,320,184,36,12.1,,8,129,,,,,,GrandeRonde,WinterWater,28,Yuh Wells 2921,3,
54.61,2.129,13.34,11.77,,,0.207,3.443,7.212,3.09,1.713,0.357,0.2,8.1,34.5,365.7,634.2,45.3,325.6,186.4,37.8,11.3,21.1,9,130.7,8.4,28.1,54.5,5.6,2.5,GrandeRonde,WinterWater,28,Yuh Wells 2922,3,
54.31,2.032,13.54,12.65,,,0.209,3.844,7.636,2.987,1.641,0.312,8,11,36.7,373.4,565,38,316,175,36,10.9,,10,127,,,,,,GrandeRonde,WinterWater,28,Yuh Wells 2923,3,
53.86,2.061,13.81,11.54,,,0.201,3.721,7.595,2.926,1.605,0.32,6.9,9.5,35.6,376.2,589.2,37.4,322.9,178.1,39.5,11.5,21.1,9.4,130.8,6.9,28.5,53.1,4.9,,GrandeRonde,WinterWater,28,Yuh Wells 2924,3,
54.03,2.018,13.44,12.14,,,0.208,3.714,7.459,3.007,1.562,0.321,6.1,9.1,34.6,363,570.3,41.5,317.7,175.1,35.6,11.2,21.2,8.2,124,6.5,20.1,51.9,5.2,,GrandeRonde,WinterWater,28,Yuh Wells 2925,3,
54.15,2.032,13.56,11.79,,,0.205,3.667,7.486,2.939,1.618,0.325,7.3,10,34.4,372.4,567.9,39.3,322.4,177.1,40.1,12.4,21.7,9.5,129.3,6.1,24.9,50,4.7,,GrandeRonde,WinterWater,28,Yuh Wells 2926,3,
54.51,2.033,13.5,12.36,,,0.207,3.764,7.476,3.012,1.667,0.321,8.1,9.5,34.2,369,578.4,41.8,314.9,177.7,37,10.9,21.1,10.3,124.3,6.8,26.8,49.7,4.9,,GrandeRonde,WinterWater,28,Yuh Wells 2927,3,
54.87,2.097,13.35,11.86,,,0.206,3.449,7.078,3.121,1.618,0.359,6.2,10.2,33.8,353.6,636.3,47.1,322.5,182.9,37.5,11.9,22.2,9.7,129.9,8.8,24.2,51.5,5.3,,GrandeRonde,WinterWater,28,Yuh Wells 2928,3,
55.32,2.118,13.4,11.95,,,0.206,3.434,7.18,3.134,1.829,0.36,0.7,9.1,33.1,356.1,634.6,47.1,309.9,184.2,36.8,11.1,19.1,8.7,130.1,7.1,26.7,49.6,6.1,3.3,GrandeRonde,WinterWater,28,Yuh Wells 2929,3,
54.9,2.09,13.23,12.27,,,0.205,3.407,7.117,3.119,1.782,0.362,0.3,8.2,33.7,352.5,625.3,47.4,308.5,181.9,35.9,11.3,20.6,8.5,127.6,6.9,30.5,51.7,4.6,3.4,GrandeRonde,WinterWater,28,Yuh Wells 2930,3,
54.48,2.114,13.23,12.17,,,0.196,3.523,6.852,3.265,1.522,0.352,0.4,8.2,33.9,363.4,625.2,40.5,314.3,183.5,36.6,11.3,21.4,11,131.3,7.6,26.2,48.3,5.1,2.3,GrandeRonde,WinterWater,28,Yuh Wells 2931,3,
54.44,2.112,13.2,12.32,,,0.199,3.423,6.822,3.293,1.567,0.356,0.7,8.3,34,361.1,625.6,43.9,309.2,185.5,36.1,11.1,19.9,10.5,129.7,7.4,29.8,52.2,5.2,1.9,GrandeRonde,WinterWater,28,Yuh Wells 2932,3,
53.98,2.078,13.12,12.27,,,0.205,3.376,7,2.954,1.811,0.351,0,9.9,33,354.6,624.1,46.4,308.5,182.4,36.5,10.9,20.3,8.7,128.7,7.3,25.8,51.5,5.4,1.9,GrandeRonde,WinterWater,28,Yuh Wells 2933,3,
54.23,2.076,13.49,11.3,,,0.203,3.701,7.412,2.946,1.665,0.351,1.6,13,34,355.3,718,42.1,328.8,181.4,36.2,11.4,21.2,13.3,128.8,7.9,26.6,53.6,5.3,2.3,GrandeRonde,WinterWater,28,Yuh Wells 2934,3,
54.41,2.087,13.25,12.01,,,0.202,3.392,7.036,3.103,1.741,0.353,0,8.5,34.3,355.1,642.6,46,314,186.1,36.8,12.2,21.8,5.9,128.7,7.4,27.3,50.3,5.4,2.3,GrandeRonde,WinterWater,28,Yuh Wells 2935,3,
54.55,2.086,13.3,12.23,,,0.207,3.433,7.084,3.14,1.649,0.352,0,9.9,32.8,354.3,635,46.6,314.9,180.7,36,10.7,21,10.6,128.1,7.5,29.3,51.1,5,3.2,GrandeRonde,WinterWater,28,Yuh Wells 2936,3,
54.3,2.117,13.25,12.03,,,0.207,3.423,7.124,3.1,1.709,0.354,2.4,7,35.3,363.7,624.5,46.7,311.1,183.3,37.9,11.9,21.7,9.3,134.4,7.2,24.6,54.4,6.4,3.1,GrandeRonde,WinterWater,28,Yuh Wells 2937,3,
54.08,2.102,13.35,12.13,,,0.206,3.378,7.129,3.073,1.669,0.351,2.8,9.2,32.4,356.2,623.3,45.5,312.8,184.7,37.6,12.1,20.9,10.6,134.4,6.4,29.2,53.4,5.5,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2938,3,
54.06,2.041,13.68,12.45,,,0.209,3.833,7.734,3.048,1.537,0.31,3.3,10.3,37.1,375.2,567.3,38.7,314.6,176.6,37.2,11.7,21.4,11.4,136.1,6.2,23.4,47,5.9,1.2,GrandeRonde,WinterWater,28,Yuh Wells 2939,3,
54.22,2.04,13.75,12.32,,,0.209,3.876,7.747,3.018,1.536,0.312,4.9,9.3,36.7,379.9,562.6,39,317,176.4,36.1,11.5,21,12.9,131.6,6.4,22.5,47.7,6.4,2.6,GrandeRonde,WinterWater,28,Yuh Wells 2940,3,
53.03,2.052,13.02,11.99,,,0.199,3.313,6.926,3.103,1.595,0.347,2.2,8.7,31.7,346.3,615.2,44.9,299,178.1,35.4,10.6,20.3,10.1,127.9,6.7,23.6,50.3,3.9,3.1,GrandeRonde,WinterWater,28,Yuh Wells 2941,3,
54.24,2.101,13.22,12.28,,,0.205,3.319,7.091,3.058,1.705,0.353,3.8,9.3,34.2,356.5,639,46.5,319.1,187.1,37.3,12.2,19.6,10.5,135.7,8.5,21.5,52,6.3,2,GrandeRonde,WinterWater,28,Yuh Wells 2942,3,
49.01,2.152,15.08,12.73,,,0.253,5.112,9.17,2.879,0.331,0.336,12.2,40.4,42,346.5,504.8,4.5,366.7,178.6,40,12.1,21.7,26.8,134.7,4.5,19.7,41.7,5.5,1.5,GrandeRonde,WinterWater,28,Yuh Wells 2943,3,
54.31,2.094,13.38,12.15,,,0.206,3.406,7.177,3.061,1.618,0.351,0.8,9.9,34.9,353.1,635,46.2,317.4,183.2,36,11.7,20.4,11.1,134,8,24.3,52,6.1,1.4,GrandeRonde,WinterWater,28,Yuh Wells 2944,3,
54.67,2.088,13.36,11.79,,,0.203,3.29,7.013,3.129,1.666,0.358,2.2,6.7,32.6,353.8,655.3,47.4,321.6,186.9,37.9,12.2,20.6,8,134.2,8,24.4,54.7,6.2,1.1,GrandeRonde,WinterWater,28,Yuh Wells 2945,3,
53.6,2.028,13.46,11.94,,,0.204,3.749,7.579,2.92,1.701,0.308,3.1,7.4,36.3,379.3,557.2,39,311.3,174.7,35.7,10.9,20.5,8.3,128.4,6.3,26.3,47.2,6.4,0.9,GrandeRonde,WinterWater,28,Yuh Wells 2946,3,
53.51,2.01,13.46,12.06,,,0.207,3.82,7.624,2.925,1.667,0.307,4.1,8.4,35.3,375.2,550.2,38.7,311.3,173.5,35.4,11.7,20.9,11.6,131.2,5.9,23.9,47.5,5.6,1,GrandeRonde,WinterWater,28,Yuh Wells 2947,3,
54.52,2.08,13.18,12.08,,,0.203,3.16,6.853,3.173,1.722,0.363,2.1,4.6,33.2,340.3,647.6,48.9,310.9,188.9,37.1,12.4,22.4,8.8,131.9,8,25.3,55.7,7.1,1.8,GrandeRonde,WinterWater,28,Yuh Wells 2948,3,
53.74,2.018,13.53,12.23,,,0.209,3.828,7.619,2.925,1.694,0.307,2.7,7.5,35.3,375.7,548.2,40.2,311.6,174.6,35.8,11.3,21.3,11.6,129.7,5.9,22.9,45,5.1,2.6,GrandeRonde,WinterWater,28,Yuh Wells 2949,3,
54.3,2.072,13.14,11.8,,,0.203,3.159,6.822,2.999,1.845,0.361,1.2,4.7,31.7,341,644.6,50.3,307.4,188.5,36.8,12.3,19.2,8.2,132.7,7.7,28,53.3,6.8,3.6,GrandeRonde,WinterWater,28,Yuh Wells 2950,3,
53.32,2.018,13.48,11.96,,,0.214,3.755,7.574,2.906,1.584,0.312,5,8,34.9,373.8,563.3,37.9,311.3,174.3,35.3,11.4,21.1,11.2,131.4,6.8,20.6,49.1,5.3,1.7,GrandeRonde,WinterWater,28,Yuh Wells 2951,3,
53.62,2.019,13.57,12.44,,,0.208,3.777,7.604,2.963,1.58,0.309,2.7,8.8,34.7,375.6,562.6,39.5,313.1,175.7,35.3,10.9,19.7,10.6,130.9,6.1,23.5,47.2,5.9,0.2,GrandeRonde,WinterWater,28,Yuh Wells 2952,3,
54.45,2.035,13.56,11.62,,,0.201,3.591,7.608,2.967,1.642,0.324,7.8,8.8,35,379.8,590.7,41.3,324.7,179.9,37.2,12.9,21.9,11.1,131.5,7.9,22.8,47.5,4.4,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2953,3,
54.51,2.043,13.51,11.84,,,0.205,3.632,7.467,3.045,1.702,0.329,8.4,8,34.8,371.7,579.3,42.9,316.3,182,36.9,13.4,22,10,128.7,7.3,22.7,50.5,5.3,1.6,GrandeRonde,WinterWater,28,Yuh Wells 2954,3,
55.42,2.126,13.43,12.09,,,0.206,3.29,7.007,3.223,1.698,0.365,6.3,6.3,34.1,353.1,661.4,50.7,322.6,194.9,39.2,14.2,22,8.7,133.2,7.8,25.1,60.2,5.4,2.6,GrandeRonde,WinterWater,28,Yuh Wells 2955,3,
54.98,2.1,13.32,12.6,,,0.201,3.347,7.04,3.069,1.727,0.351,8.9,8.3,33.4,357,627.6,50,318.8,190.4,39,14,22.7,9.8,131.1,9.1,21.6,52.8,6.1,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2956,3,
54.39,2.022,13.5,12.43,,,0.209,3.808,7.568,2.988,1.699,0.318,8.1,9.6,35.7,376,555.1,43.9,315,178.3,36.5,12.9,22.6,11.7,127.6,6.9,25.3,48.7,5.1,2.7,GrandeRonde,WinterWater,28,Yuh Wells 2957,3,
55.05,2.108,13.38,11.72,,,0.202,3.394,7.158,3.045,1.869,0.362,6.5,9,33.6,359.1,641.3,48.9,320.2,188.3,38.6,13.9,21.5,9.9,132,8.6,28,56.4,5.9,0.8,GrandeRonde,WinterWater,28,Yuh Wells 2958,3,
54.8,2.083,13.28,12.58,,,0.204,3.396,7.075,2.945,1.894,0.361,8,10.5,33.2,349.1,635,51,316.5,187.8,37.3,13.7,22.9,10.4,129.8,8.7,26.9,55.2,5.9,1.6,GrandeRonde,WinterWater,28,Yuh Wells 2959,3,
54.2,2.035,13.57,12.23,,,0.202,3.703,7.625,3.024,1.651,0.321,8.2,8.5,34.2,377.3,561.1,41.7,318.6,179.8,36.3,14.2,22.4,12.1,127,7.2,22,53.6,4.5,1.2,GrandeRonde,WinterWater,28,Yuh Wells 2960,3,
55.3,2.095,13.35,12.19,,,0.205,3.431,7.155,2.975,1.913,0.364,7.3,9,34.5,352.5,624.5,48.4,322.1,188.6,39.1,14.6,21.7,10.6,131.7,8.3,25.8,56,5.4,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2961,3,
55.15,2.102,13.39,12.23,,,0.206,3.431,7.178,3.113,1.735,0.363,6.2,9.5,32.7,362.4,629.9,48.4,321.9,187.2,37.3,13.6,22.1,11.3,131.8,7.9,26.2,60.8,5.2,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2962,3,
54.31,2.031,13.53,12.49,,,0.208,3.866,7.659,2.985,1.705,0.316,7.8,7.5,37.3,382.4,545,40.6,316.2,177.8,35.7,13,22.3,11.3,129.9,7.6,24,47.2,5.2,1.1,GrandeRonde,WinterWater,28,Yuh Wells 2963,3,
55.36,2.134,13.37,13,,,0.202,3.502,6.956,3.35,1.584,0.363,6.3,8.5,34.4,364.4,622,46.5,311.7,189.7,38.3,13.5,20.9,10.7,132.9,8.6,27.1,52.5,5.2,3,GrandeRonde,WinterWater,28,Yuh Wells 2964,3,
55.01,2.095,13.31,12.46,,,0.203,3.368,7.075,3.076,1.8,0.363,7.5,9.1,34,355.7,635.8,51.6,320,191.5,38.3,14.3,22.2,10.6,134.5,7.8,28,56.3,5.5,2.3,GrandeRonde,WinterWater,28,Yuh Wells 2965,3,
55.12,2.093,13.38,12.74,,,0.202,3.389,7.069,3.153,1.756,0.372,7.9,8.6,33.8,360,633.9,49.1,320,193.1,40.1,14.1,21.1,9.7,130.9,9.7,27.5,54.5,5.2,2.4,GrandeRonde,WinterWater,28,Yuh Wells 2966,3,
55.19,2.108,13.45,12.35,,,0.208,3.404,7.149,3.094,1.837,0.362,8.8,8.9,34.2,363.6,640,49.6,323.3,192,38.6,14,22.5,10.8,130.7,8.2,22.4,52,5.6,2.5,GrandeRonde,WinterWater,28,Yuh Wells 2967,3,
54.68,2.089,13.21,12.29,,,0.203,3.373,7.054,3.069,1.896,0.36,7.1,8.9,33.6,355,628.2,49.6,315.6,187.3,39.3,13,21.7,11.1,133,8,24.5,57.6,5.1,1.7,GrandeRonde,WinterWater,28,Yuh Wells 2968,3,
54.42,2.082,13.18,12.25,,,0.201,3.346,7.047,3.069,1.898,0.358,6.9,7.2,34,352.6,629,49.4,315.7,188.2,39,12.6,21.2,10.1,131.2,7.6,24.2,54.3,5.9,1,GrandeRonde,WinterWater,28,Yuh Wells 2969,3,
54.96,2.106,13.24,12.48,,,0.208,3.419,7.128,3.246,1.644,0.362,7,7.6,34.4,359.3,628.5,48.4,315.6,187.7,38.3,12.7,21.1,8.4,130,8.8,27.2,57.5,4.4,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2970,3,
55.62,2.122,13.48,12.69,,,0.208,3.449,7.174,3.216,1.698,0.366,7,9.4,33.4,358.6,637.9,50.3,323.3,189.6,38.2,13,20.6,10.4,132.4,7.7,24.6,57.1,5.3,2.5,GrandeRonde,WinterWater,28,Yuh Wells 2971,3,
55.24,2.055,13.7,12.35,,,0.208,3.742,7.577,3.142,1.608,0.331,6.4,7.8,35.4,368.7,582.7,41.8,321.5,183,37.4,12.3,21.3,11.1,130.8,6.9,21.3,52.2,5.2,2.5,GrandeRonde,WinterWater,28,Yuh Wells 2972,3,
54.45,2.054,13.62,12.37,,,0.204,3.692,7.547,3.088,1.568,0.322,7.6,5.6,35.4,377.1,591.8,42.2,321.1,183.2,40,12.4,21.7,10.8,129.2,7.4,24.6,52.4,4.5,1.7,GrandeRonde,WinterWater,28,Yuh Wells 2973,3,
54.12,2.005,13.38,12.65,,,0.204,3.738,7.505,3.061,1.566,0.314,9,5.3,34,368.2,559.7,41.4,316.2,179,37,13.1,23,11.6,126.3,6.3,24.9,49.7,4.1,1,GrandeRonde,WinterWater,28,Yuh Wells 2974,3,
54.47,2.056,13.65,12.61,,,0.208,3.762,7.615,3.188,1.445,0.324,8.3,5.1,34.8,377,561,36,321.6,183.5,37.5,13.4,21.9,11.7,129.7,8.1,23.7,48.9,4.2,1.5,GrandeRonde,WinterWater,28,Yuh Wells 2975,3,
55.18,2.098,13.33,12.39,,,0.207,3.401,7.128,3.158,1.732,0.363,9.1,7.6,34.5,358.1,635.6,49.7,321.6,189.5,39,13.1,23.6,9.4,132.5,8.6,22.7,56,6.1,0.2,GrandeRonde,WinterWater,28,Yuh Wells 2976,3,
54.55,2.108,13.16,12.59,,,0.205,3.331,7.008,2.92,1.931,0.367,8,8.6,34.6,354.6,619.2,47.1,313,189.4,37.3,13.4,21.7,12.9,133.9,6.6,21.8,54.7,4.2,1.2,GrandeRonde,WinterWater,28,Yuh Wells 2977,3,
55.03,2.098,13.18,12.33,,,0.206,3.291,6.984,3.149,1.769,0.363,5.4,4.2,33.2,351.9,636.4,50.9,315.5,190.8,38.4,13.9,23,8.6,132.3,9.6,25.4,55.1,5.7,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2978,3,
54.93,2.097,13.25,12.23,,,0.206,3.32,7.026,3.044,1.844,0.36,5.4,7.1,33.6,349,655.1,54.1,326,189.8,38.3,13,22.1,9.4,133,10,26.4,54,5.7,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2979,3,
54.35,2.04,13.58,11.91,,,0.2,3.727,7.613,2.98,1.656,0.316,8.3,8.2,34.3,378.2,561.6,42.3,317.5,180.4,36.1,12.8,20.8,12.1,130.9,6.8,21.2,48.9,5.2,1.4,GrandeRonde,WinterWater,28,Yuh Wells 2980,3,
55.1,2.11,13.32,12.62,,,0.208,3.445,7.159,3.182,1.587,0.359,8.6,9.1,34.2,359.9,619.4,47.5,316.4,187.9,37.6,13.2,22.1,11.5,135.4,8.5,24.2,50.7,5.5,2.2,GrandeRonde,WinterWater,28,Yuh Wells 2981,3,
54.37,2.041,13.48,12.7,,,0.207,3.768,7.562,2.978,1.666,0.314,7.9,8.2,35.6,371.8,559.7,42.4,318.3,179.6,35.8,12,20.3,11.6,127.8,7.8,22.4,53.2,4.8,2.7,GrandeRonde,WinterWater,28,Yuh Wells 2982,3,
54.04,2.098,13.93,12.14,,,0.207,3.783,7.839,2.908,1.495,0.322,6.9,9.2,36.3,385.7,566.5,37.5,334.5,185.2,38.1,13.2,23,11.1,131.4,7.7,21.5,51,6.2,1.2,GrandeRonde,WinterWater,28,Yuh Wells 2983,3,
55,2.04,13.57,12.62,,,0.211,3.894,7.675,2.995,1.689,0.314,7.5,8.2,35.9,377.5,556.9,41.4,320.6,176.8,35.9,12.7,22.5,11.5,128.5,8.4,22.6,46.4,4.4,0.5,GrandeRonde,WinterWater,28,Yuh Wells 2984,3,
55.72,2.128,13.45,12.27,,,0.208,3.426,7.153,3.203,1.683,0.366,6.2,7.6,34.3,361.5,645.1,49.4,323.5,188.3,38.7,12.9,22.2,10.6,133.4,9,25.4,53.4,6.3,2.6,GrandeRonde,WinterWater,28,Yuh Wells 2985,3,
50.04,2.051,14.96,12.6,,,0.225,5.008,8.567,2.664,0.527,0.296,13.7,22.5,40.4,353.7,537.3,10.5,338.7,170.2,43.4,13.2,22,29.4,127.4,5.8,27.1,49.2,3.8,0.5,GrandeRonde,WinterWater,28,Yuh Wells 2986,3,
54.58,2.067,13.57,12.35,,,0.221,3.728,7.508,2.981,1.703,0.33,5.4,7.7,33.5,366.5,578.3,41.3,317,184.2,39.1,13.8,22.4,13.6,127.8,8.4,25.2,55.1,5.8,1.3,GrandeRonde,WinterWater,28,Yuh Wells 2987,3,
53.12,1.992,13.24,12.08,,,0.209,3.756,7.448,2.973,1.496,0.309,10.1,12.3,33.6,369,550.6,38.3,308.7,172.3,34.7,11,19.8,16,133.1,7,23.1,46,5.6,0.2,GrandeRonde,WinterWater,28,Yuh Wells 2988,3,
54.03,2.084,13.12,12.22,,,0.204,3.377,7.001,3.087,1.75,0.357,0.4,9.6,33.4,352.4,625.8,47.8,311.1,184,35,11.9,20.9,9.6,130.2,8.6,28.5,47.1,6,2.1,GrandeRonde,WinterWater,28,Yuh Wells 2989,3,
54.5,2.108,13.31,11.9,,,0.206,3.424,7.089,3.049,1.899,0.356,0.7,8.1,34.9,362.4,633.8,48.8,312.9,184.7,36.3,11.7,21,10.2,130.7,8.8,27,56,5.4,2.9,GrandeRonde,WinterWater,28,Yuh Wells 2990,3,
55.42,2.147,13.5,11.97,,,0.211,3.487,7.264,3.101,1.869,0.361,0,8.3,34.1,363,633.2,45.4,314.2,185.8,36.3,10.9,20,8.9,131,5.9,31.8,52.5,3.8,1.7,GrandeRonde,WinterWater,28,Yuh Wells 2991,3,
54.07,2.04,13.66,12.12,,,0.209,3.866,7.727,2.947,1.652,0.31,0.1,8.5,35.3,378.7,555.7,37.6,309.7,172.7,34.4,10.1,20,9.8,123.9,6.8,27.8,44.8,3.7,3.1,GrandeRonde,WinterWater,28,Yuh Wells 2992,3,
54.8,2.086,13.33,12.33,,,0.205,3.431,7.147,3.013,1.849,0.355,0.7,10.1,32.6,354.1,629.3,48.4,309.6,182.4,34.8,11.6,19.4,8.7,126,6.9,30.6,50.3,4.3,1.5,GrandeRonde,WinterWater,28,Yuh Wells 2993,3,
