SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Formation,Member,MemberID,Source,FormationID,Polarity
54.43,3.167,13.74,0.194,2.65,7.12,3.05,2.37,0.86,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.43,3.167,13.74,0.194,2.64,7.12,3.05,2.37,0.86,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.07,3.079,13.76,0.237,2.55,7.41,3.23,2.54,0.838,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
52.72,3.095,13.29,0.269,3.07,7.41,3.29,2.55,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
52.73,3.091,13.29,0.264,3.07,7.41,3.3,2.55,0.821,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.16,3.138,13.39,0.201,3.17,6.84,3.36,2.46,0.805,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.06,2.922,13.66,0.2,2.75,6.67,3.15,2.6,0.88,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.07,2.923,13.66,0.2,2.74,6.67,3.15,2.6,0.879,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.57,3.099,13.43,0.205,3.21,6.71,3.46,2.64,0.808,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.58,3.095,13.43,0.205,3.2,6.72,3.45,2.64,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.94,3.075,12.98,0.184,3.09,6.46,3.6,2.35,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.94,3.071,12.97,0.184,3.09,6.46,3.6,2.35,0.778,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.17,2.817,13.79,0.197,2.97,6.32,3.31,2.46,0.866,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.36,3.095,13.32,0.199,3.2,6.68,3.6,2.3,0.784,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.51,3.099,12.99,0.207,3.26,6.88,3.3,2.72,0.789,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.36,3.095,13.32,0.199,3.2,6.69,3.6,2.3,0.786,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.9,3.084,13.62,0.206,2.88,6.81,3.47,2.38,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.73,3.156,13.56,0.192,2.9,6.84,3.55,2.41,0.803,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.72,3.154,13.55,0.192,2.9,6.85,3.55,2.41,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.51,2.964,13.54,0.209,3.15,6.63,3.13,2.63,0.849,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.29,3.142,13.47,0.296,2.86,6.8,3.23,2.59,0.787,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.31,3.146,13.47,0.299,2.86,6.81,3.23,2.59,0.786,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.72,3.115,13.63,0.191,3.27,6.63,3.6,2.37,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.16,3.135,13.4,0.201,3.17,6.84,3.36,2.46,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.89,3.084,13.62,0.206,2.88,6.8,3.48,2.37,0.828,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.72,3.114,13.64,0.191,3.27,6.62,3.6,2.37,0.808,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.67,2.604,13.51,0.192,2.55,6.07,3.57,2.91,0.995,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.56,3.174,13.75,0.207,2.89,6.86,3.41,2.47,0.796,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.4,2.578,13.69,0.185,2.43,5.97,3.82,2.78,1.022,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.4,2.578,13.69,0.185,2.43,5.97,3.82,2.77,1.024,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.73,3.411,14.96,0.154,2.58,6.92,3.77,2.26,0.895,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.72,3.413,14.95,0.154,2.57,6.93,3.77,2.26,0.899,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.42,2.655,13.56,0.194,2.72,6.47,3.54,2.87,0.965,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.42,2.659,13.55,0.193,2.72,6.48,3.54,2.88,0.96,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.55,2.677,13.48,0.202,2.62,6.23,3.43,2.72,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.56,2.675,13.48,0.202,2.62,6.23,3.43,2.71,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.2,2.675,13.46,0.239,2.08,6.26,3.42,2.82,0.965,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.2,2.673,13.45,0.242,2.08,6.26,3.42,2.83,0.968,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.18,2.626,13.9,0.194,2.25,5.71,3.87,2.75,1.032,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.18,2.624,13.9,0.195,2.25,5.72,3.87,2.75,1.034,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.54,2.775,13.42,0.199,2.6,6.41,3.47,2.89,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.54,2.779,13.41,0.199,2.6,6.41,3.47,2.89,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.1,2.661,14.01,0.243,1.57,5.28,3.64,2.85,1.034,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.09,2.661,14.01,0.242,1.57,5.28,3.64,2.85,1.034,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.68,2.541,13.61,0.192,2.69,5.92,3.78,2.76,1.013,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.55,2.606,13.73,0.206,2.58,6.23,3.15,2.78,0.978,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.69,2.541,13.6,0.192,2.69,5.92,3.78,2.75,1.014,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.55,2.607,13.74,0.206,2.58,6.24,3.14,2.77,0.979,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.52,2.676,13.48,0.201,2.6,6.16,3.46,2.86,0.973,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.3,2.609,13.56,0.2,2.65,6.21,3.54,2.84,0.984,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.31,2.609,13.55,0.2,2.65,6.21,3.54,2.84,0.985,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.22,3.156,13.35,0.207,3.23,6.7,3.42,2.53,0.771,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.18,2.608,13.52,0.206,2.75,6.17,3.57,2.91,1.011,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.17,2.608,13.52,0.206,2.75,6.16,3.57,2.91,1.014,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.6,2.609,13.39,0.198,2.79,5.98,3.76,2.73,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.6,2.609,13.38,0.198,2.8,5.98,3.76,2.73,0.972,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.83,2.7,14.0,0.244,2.28,6.41,3.77,2.82,1.06,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.82,2.704,14.0,0.249,2.28,6.4,3.77,2.81,1.064,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.14,2.684,13.7,0.171,2.32,6.24,3.67,2.63,0.977,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.14,2.685,13.69,0.171,2.32,6.24,3.67,2.64,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.52,2.693,13.54,0.194,2.58,6.13,3.61,2.67,0.98,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.51,2.695,13.53,0.194,2.58,6.14,3.61,2.66,0.984,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.39,2.695,13.53,0.198,2.64,6.25,3.54,2.81,0.985,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.38,2.694,13.52,0.198,2.64,6.25,3.54,2.82,0.983,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.63,2.75,13.49,0.188,2.52,6.1,3.57,2.66,0.966,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.63,2.745,13.49,0.188,2.52,6.1,3.57,2.66,0.965,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.52,2.675,13.47,0.202,2.61,6.17,3.46,2.86,0.974,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.56,3.178,13.75,0.207,2.88,6.86,3.41,2.47,0.797,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.17,2.53,13.55,0.206,2.73,6.04,3.64,2.64,1.013,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.66,2.603,13.51,0.192,2.55,6.07,3.57,2.92,0.999,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.6,2.628,13.68,0.24,2.17,6.31,3.09,2.81,0.976,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.6,2.629,13.68,0.239,2.16,6.32,3.09,2.81,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.53,2.738,13.65,0.219,2.54,6.35,3.23,2.91,0.946,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.54,2.738,13.65,0.219,2.53,6.36,3.23,2.91,0.946,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.12,2.728,13.57,0.206,2.91,6.36,3.32,2.76,0.909,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.11,2.727,13.57,0.206,2.91,6.35,3.33,2.76,0.909,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.32,2.974,13.58,0.174,2.74,6.48,3.64,2.44,0.828,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.33,2.975,13.58,0.174,2.74,6.48,3.64,2.44,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.85,2.713,13.83,0.203,2.63,6.38,3.28,2.93,0.991,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.85,2.713,13.83,0.204,2.63,6.38,3.28,2.92,0.991,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.74,2.895,13.7,0.169,2.6,6.58,3.55,2.38,0.896,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.73,2.895,13.7,0.169,2.6,6.59,3.55,2.38,0.895,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.57,2.665,13.43,0.197,2.78,6.08,3.39,2.62,0.95,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.57,2.665,13.43,0.197,2.78,6.08,3.39,2.62,0.95,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.5,2.945,13.66,0.206,2.95,6.59,3.59,2.41,0.893,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.51,2.942,13.66,0.206,2.95,6.6,3.59,2.42,0.895,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.88,2.959,14.25,0.167,2.15,6.45,3.48,2.59,0.907,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.53,2.656,13.26,0.225,2.24,6.1,3.74,2.63,0.945,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.18,2.53,13.54,0.206,2.73,6.04,3.64,2.65,1.014,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.54,2.654,13.26,0.225,2.24,6.1,3.74,2.62,0.948,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.39,2.572,13.5,0.21,2.77,6.03,3.66,2.77,0.985,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.98,2.582,13.63,0.186,2.61,5.95,3.76,2.72,0.994,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.98,2.582,13.63,0.186,2.6,5.95,3.76,2.72,0.998,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.96,2.674,13.93,0.228,2.34,6.42,3.24,2.78,0.984,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.92,2.704,13.36,0.263,2.44,6.24,3.46,2.89,0.977,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.92,2.706,13.36,0.259,2.44,6.25,3.46,2.89,0.975,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.19,2.791,13.73,0.316,2.57,6.44,3.39,2.8,0.951,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.19,2.794,13.72,0.318,2.58,6.44,3.39,2.8,0.954,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.19,2.696,13.5,0.207,2.76,6.26,3.4,2.89,0.939,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.2,2.695,13.5,0.207,2.75,6.26,3.4,2.89,0.935,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.97,2.479,13.57,0.214,2.57,6.07,3.38,2.82,1.018,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.97,2.479,13.56,0.214,2.58,6.07,3.38,2.82,1.018,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.21,2.745,13.38,0.216,2.59,6.36,3.45,2.8,0.955,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.2,2.749,13.37,0.216,2.59,6.36,3.45,2.81,0.954,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.52,3.238,14.57,0.155,1.52,5.74,4.06,2.69,1.036,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.51,3.241,14.57,0.155,1.52,5.74,4.06,2.69,1.034,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.92,2.589,13.66,0.184,2.63,5.9,3.76,2.74,1.004,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.93,2.59,13.66,0.184,2.62,5.9,3.76,2.74,1.003,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.39,2.572,13.49,0.21,2.77,6.03,3.66,2.77,0.989,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.22,3.155,13.35,0.207,3.23,6.7,3.42,2.53,0.766,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.07,3.116,13.62,0.206,2.96,6.82,3.59,2.5,0.823,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.36,3.218,13.35,0.196,3.21,6.87,3.43,2.55,0.769,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.83,2.753,13.73,0.22,2.55,6.39,3.25,2.93,0.951,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.9,2.643,13.76,0.241,2.18,6.35,3.11,2.83,0.981,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.83,2.668,13.33,0.226,2.25,6.13,3.76,2.64,0.953,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.69,2.586,13.57,0.211,2.79,6.06,3.68,2.79,0.995,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.23,2.604,13.74,0.185,2.64,5.93,3.78,2.76,1.009,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.83,3.256,14.65,0.156,1.53,5.77,4.08,2.71,1.041,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.5,2.764,13.45,0.217,2.6,6.39,3.47,2.82,0.96,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.28,2.493,13.64,0.215,2.59,6.1,3.4,2.84,1.024,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.5,2.711,13.57,0.208,2.77,6.29,3.42,2.91,0.944,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.5,2.807,13.8,0.318,2.59,6.48,3.41,2.82,0.957,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.21,2.718,13.43,0.264,2.45,6.28,3.48,2.91,0.982,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.27,2.689,14.01,0.229,2.35,6.45,3.26,2.8,0.99,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.29,2.597,13.71,0.187,2.62,5.98,3.78,2.74,1.003,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.97,2.618,13.58,0.193,2.56,6.1,3.59,2.93,1.004,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.48,2.544,13.62,0.207,2.75,6.07,3.66,2.66,1.019,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.99,2.555,13.68,0.193,2.7,5.95,3.8,2.77,1.018,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.42,2.676,14.09,0.244,1.58,5.31,3.66,2.87,1.04,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.39,2.742,13.64,0.207,2.92,6.39,3.34,2.77,0.914,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.84,2.794,13.49,0.2,2.61,6.45,3.49,2.91,0.98,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.6,2.99,13.65,0.175,2.75,6.51,3.66,2.45,0.832,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.02,2.911,13.77,0.17,2.61,6.62,3.57,2.39,0.901,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.94,3.106,13.39,0.206,3.31,6.7,3.53,2.45,0.783,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.29,3.075,13.65,0.182,2.97,6.59,3.64,2.45,0.825,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.83,3.098,13.19,0.215,3.09,6.79,3.55,2.55,0.823,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.54,3.112,13.43,0.2,3.19,6.73,3.58,2.38,0.783,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.12,3.044,13.56,0.185,2.99,6.52,3.6,2.44,0.828,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.81,3.131,13.51,0.201,3.18,6.75,3.28,2.59,0.779,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.95,3.012,13.63,0.203,3.06,6.69,3.43,2.4,0.835,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.51,3.04,13.51,0.207,3.16,6.65,3.45,2.65,0.838,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.58,3.043,13.64,0.196,2.98,6.74,3.52,2.62,0.846,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.07,3.273,14.01,0.189,2.49,7.03,3.48,2.37,0.858,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.14,3.184,13.84,0.252,3.08,6.69,3.54,2.36,0.807,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.94,3.12,13.75,0.188,2.98,6.68,3.56,2.43,0.806,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.82,3.014,13.57,0.215,3.08,6.61,3.35,2.72,0.826,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.83,3.194,13.82,0.208,2.9,6.89,3.43,2.48,0.801,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
56.19,2.975,14.33,0.167,2.17,6.49,3.5,2.61,0.912,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.84,2.963,13.74,0.207,2.97,6.64,3.61,2.43,0.898,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.86,2.679,13.5,0.198,2.79,6.11,3.41,2.63,0.955,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.15,2.728,13.91,0.205,2.64,6.42,3.3,2.94,0.997,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.6,3.265,13.58,0.175,2.76,7.09,3.56,2.44,0.82,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.52,2.642,13.98,0.196,2.26,5.75,3.89,2.77,1.038,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.86,2.692,13.55,0.203,2.63,6.26,3.45,2.73,0.98,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
56.04,2.574,13.7,0.169,2.32,6.02,3.83,2.82,1.028,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.16,2.602,13.72,0.192,2.35,6.27,3.67,2.79,1.056,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.02,2.663,14.21,0.205,2.62,6.25,3.73,2.66,1.081,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.59,2.678,14.65,0.107,1.51,5.67,3.6,2.96,1.073,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.1,3.255,15.09,0.112,1.89,6.42,3.94,2.71,1.0,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.76,2.62,13.85,0.14,2.07,6.26,3.69,2.8,1.05,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
56.16,2.873,14.55,0.216,1.89,6.62,3.76,2.93,1.03,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.39,2.99,14.73,0.287,1.92,7.01,3.66,2.86,1.036,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.06,2.901,14.56,0.234,2.36,6.76,3.52,2.61,1.053,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.02,2.731,14.34,0.156,1.51,5.7,3.86,2.98,1.097,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
56.84,2.964,15.35,0.083,0.28,4.45,4.07,3.1,1.179,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
58.42,3.113,15.54,0.116,1.67,6.96,3.94,3.01,1.099,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.51,3.149,15.6,0.097,1.36,6.28,3.96,3.08,1.111,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
56.78,3.372,15.86,0.088,0.62,3.96,3.61,3.16,1.168,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.62,3.298,16.11,0.143,1.37,7.23,3.84,2.39,1.087,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
58.08,3.238,15.91,0.109,1.26,6.38,3.92,3.01,1.132,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.45,2.773,13.76,0.206,2.16,7.03,3.43,2.8,0.997,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
55.35,2.589,13.82,0.162,2.29,6.27,3.78,2.81,1.025,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.5,2.688,13.53,0.244,2.09,6.29,3.44,2.84,0.973,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.23,2.574,13.48,0.233,2.27,6.28,3.58,2.66,1.053,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.92,2.642,13.62,0.197,2.59,6.15,3.64,2.72,1.01,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.72,2.674,13.63,0.195,2.73,6.51,3.56,2.89,0.966,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.03,3.432,15.04,0.155,2.59,6.96,3.79,2.27,0.904,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.72,2.593,13.77,0.186,2.44,6.0,3.84,2.79,1.028,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.85,2.621,13.81,0.207,2.59,6.27,3.16,2.79,0.984,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.83,2.691,13.55,0.203,2.62,6.2,3.48,2.88,0.978,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.92,2.764,13.56,0.189,2.53,6.13,3.59,2.67,0.971,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.68,2.709,13.6,0.199,2.65,6.28,3.56,2.83,0.988,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.82,2.708,13.61,0.195,2.59,6.17,3.63,2.68,0.985,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.45,2.699,13.77,0.172,2.33,6.27,3.69,2.65,0.983,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.15,2.716,14.08,0.245,2.29,6.44,3.79,2.83,1.066,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.9,2.623,13.46,0.199,2.81,6.01,3.78,2.74,0.977,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.48,2.623,13.6,0.207,2.77,6.2,3.59,2.93,1.017,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.61,2.624,13.63,0.201,2.66,6.24,3.56,2.86,0.989,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.75,2.788,13.83,0.207,2.17,7.07,3.45,2.82,1.003,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
55.51,2.72,14.15,0.161,1.91,5.5,3.8,2.85,1.067,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.55,3.321,15.6,0.082,1.11,4.74,3.79,2.9,1.035,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.94,3.153,14.76,0.184,2.54,7.03,3.72,2.48,1.045,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
57.07,2.939,15.08,0.158,1.82,6.65,3.3,3.03,1.084,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
53.37,3.215,13.36,0.196,3.21,6.87,3.42,2.55,0.767,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.64,3.082,13.24,0.202,3.31,6.7,3.43,2.59,0.779,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.07,2.982,13.83,0.272,2.71,7.02,3.17,2.53,0.855,SaddleMountains,Umatilla,36,Hooper,5.0,1.0
54.0901,2.6414,13.4779,0.2092,2.3448,6.1785,3.0281,2.7863,0.9799,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
54.085,2.6378,13.4792,0.2092,2.3237,6.1869,3.0757,2.7837,0.9852,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.61,2.58,13.15,0.22,2.61,6.01,3.18,2.77,0.98,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.67,2.64,13.04,0.33,2.21,5.87,3.02,2.8,0.96,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.67,2.64,13.04,0.33,2.21,5.87,3.02,2.8,0.96,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.94,2.53,12.9,0.21,2.52,5.75,3.26,2.7,1.0,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.94,2.53,12.9,0.21,2.52,5.75,3.26,2.7,1.0,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.17,2.6,12.94,0.19,2.8,5.65,3.18,2.67,0.95,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
54.71,2.74,13.3,0.2,2.38,6.23,3.09,2.53,0.95,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
54.71,2.74,13.3,0.2,2.38,6.23,3.09,2.53,0.95,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
53.4098,2.8725,13.4554,0.2052,2.7,6.4182,3.2158,2.6318,0.8594,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
52.95,2.56,13.18,0.2,2.21,6.12,3.15,2.6,1.02,SaddleMountains,Umatilla,36,OWRD,5.0,1.0
